bmi,height,weight
23.2,178.1,73.7
22.2,163.3,59.3
17.1,175.6,53.0
25.7,170.6,74.9
26.5,170.4,77.0
18.2,175.8,56.4
25.7,180.2,83.6
21.3,167.4,59.7
20.5,182.0,68.2
18.0,167.4,50.7
21.2,171.1,62.1
35.7,178.3,113.6
20.4,166.4,56.7
23.3,181.5,76.8
14.3,167.6,40.3
21.3,166.2,59.0
19.6,182.4,65.5
20.9,180.5,68.4
21.7,172.5,64.8
30.3,180.9,99.4
19.0,177.2,59.7
23.3,177.4,73.5
23.6,183.6,79.7
26.4,178.1,83.8
22.1,173.6,66.7
23.0,175.2,70.8
22.7,172.1,67.3
22.4,180.4,73.2
25.8,174.3,78.4
29.4,174.5,89.7
31.5,176.0,97.7
33.0,176.2,102.7
16.4,176.3,51.0
20.8,164.3,56.4
18.4,173.4,55.4
22.1,171.3,64.9
25.4,183.0,85.2
16.2,185.0,55.6
22.1,167.2,61.9
19.4,174.3,59.2
21.0,181.6,69.5
27.1,172.2,80.6
17.4,166.6,48.4
19.3,174.3,58.8
23.2,180.0,75.3
23.2,162.0,60.9
24.7,173.3,74.2
23.9,172.0,70.8
40.3,167.4,113.0
15.9,178.8,51.0
27.7,183.0,92.9
24.5,172.0,72.5
18.1,182.5,60.3
23.6,175.2,72.5
21.5,169.7,62.2
25.8,174.4,78.7
26.1,171.6,76.9
17.7,172.9,53.0
23.2,178.2,73.7
28.0,170.8,81.7
27.3,179.6,88.3
21.3,175.1,65.6
22.4,172.8,67.0
17.9,170.5,52.2
22.5,173.5,68.0
18.5,170.1,53.7
20.4,165.5,56.0
20.1,172.0,59.6
24.3,164.6,65.9
29.7,171.3,87.2
43.3,173.0,129.7
34.4,178.1,109.3
34.6,173.9,104.9
20.5,169.8,59.2
19.4,176.4,60.4
18.7,161.4,48.8
18.6,178.6,59.6
18.0,183.3,60.8
21.7,180.1,70.7
23.8,172.6,71.1
23.4,174.0,71.1
23.3,173.6,70.5
17.9,174.8,54.8
22.5,183.9,76.1
29.6,169.2,84.8
21.7,176.2,67.4
33.0,169.2,94.6
23.0,168.1,65.0
16.9,181.0,55.5
18.0,176.0,55.8
29.1,174.3,88.6
24.8,170.2,72.0
35.3,165.0,96.3
19.1,170.8,56.0
20.0,181.7,66.1
22.7,175.4,70.0
25.2,179.9,81.6
25.6,181.9,84.9
20.4,179.2,65.7
21.6,170.5,62.8
28.0,175.8,86.8
25.4,174.0,77.1
21.5,176.4,67.1
16.6,169.0,47.5
29.8,188.6,106.2
30.2,168.6,86.0
19.2,175.9,59.5
25.0,169.2,71.8
19.9,173.1,59.8
18.0,170.3,52.4
23.1,168.3,65.7
20.8,177.1,65.4
21.0,168.6,59.9
22.4,175.2,68.8
20.2,171.0,59.1
21.4,178.3,68.1
20.1,169.7,57.9
18.8,184.1,63.9
22.5,177.1,70.6
23.0,182.1,76.4
23.5,178.4,75.1
24.0,174.4,73.1
30.6,166.4,85.0
29.5,184.8,100.9
21.6,171.9,63.9
20.3,174.6,61.9
19.9,174.1,60.6
34.0,174.5,103.8
17.0,175.9,52.8
24.7,170.0,71.4
22.8,189.2,81.7
22.5,178.4,71.8
23.3,181.0,76.6
20.1,170.4,58.6
25.2,185.2,86.6
21.5,178.3,68.5
21.3,180.9,70.0
22.0,182.0,73.2
23.5,172.6,70.1
24.5,181.3,80.8
31.4,172.6,93.7
29.0,180.3,94.3
23.5,166.9,65.6
37.9,180.5,123.8
23.3,172.8,69.6
23.7,166.6,65.9
30.1,172.5,89.6
29.9,168.8,85.4
25.5,169.9,73.8
25.4,173.8,77.0
18.1,171.5,53.4
24.2,176.1,75.2
17.8,185.1,61.0
18.2,174.4,55.5
18.8,173.9,57.0
20.2,174.1,61.5
19.9,176.4,62.2
24.6,179.2,79.3
19.6,172.0,58.0
21.0,173.6,63.4
31.1,174.5,94.8
23.6,171.1,69.3
20.6,173.9,62.4
22.5,171.4,66.3
23.2,172.9,69.4
23.5,177.2,74.0
25.4,164.0,68.5
30.3,173.7,91.7
20.7,180.3,67.4
16.4,171.2,48.1
25.1,184.7,85.8
28.6,180.9,93.8
22.9,168.5,65.3
22.1,163.3,59.0
23.7,164.1,64.0
25.6,174.3,78.0
20.0,163.2,53.3
19.6,182.2,65.2
37.4,168.9,106.8
20.2,182.1,67.0
16.0,182.5,53.5
24.5,176.4,76.3
23.7,172.9,70.9
25.2,174.8,77.0
22.4,175.4,69.2
24.4,175.8,75.7
20.3,181.2,66.7
26.1,177.3,82.1
25.5,172.6,76.1
21.5,171.8,63.6
16.7,174.2,50.7
25.7,183.8,87.0
19.0,178.4,60.5
14.5,171.1,42.6
26.2,180.7,85.6
22.1,175.6,68.2
18.9,179.8,61.3
24.2,179.8,78.4
28.9,171.3,84.9
29.4,175.8,91.0
27.5,174.0,83.3
28.4,169.8,82.0
20.3,177.2,64.0
26.9,175.7,83.2
24.1,181.4,79.4
24.4,185.0,83.6
26.5,166.5,73.5
21.2,171.2,62.3
33.4,181.5,110.1
27.2,175.5,84.0
18.7,179.4,60.5
31.6,187.0,110.6
20.3,171.3,59.7
25.3,168.8,72.2
21.1,174.6,64.6
38.0,173.5,114.5
25.4,183.3,85.6
22.3,174.3,68.0
22.2,176.6,69.3
20.9,180.0,67.8
30.1,169.7,86.7
22.4,179.2,72.1
27.1,172.2,80.6
19.8,167.8,55.8
18.8,170.2,54.7
21.5,173.0,64.6
17.6,169.2,50.6
18.4,178.9,58.9
23.5,178.4,75.1
18.5,174.2,56.2
22.4,169.8,64.6
28.9,181.2,95.0
19.9,172.3,59.3
33.2,177.3,104.4
27.1,182.8,90.7
20.5,175.4,63.2
22.5,173.3,67.8
29.4,172.8,88.0
20.6,164.8,56.0
19.9,179.3,64.0
26.9,170.8,78.7
19.5,181.0,64.1
23.0,164.9,62.8
25.1,179.7,81.3
22.3,163.2,59.4
21.2,170.1,61.6
21.6,164.8,58.9
26.5,190.0,96.0
22.7,170.0,65.7
23.9,178.0,76.0
18.9,170.7,55.3
20.3,169.3,58.2
24.1,181.7,79.8
22.7,170.3,66.1
22.2,170.8,64.8
27.1,173.0,81.2
22.2,177.5,70.2
23.3,162.6,61.7
17.8,176.7,55.7
20.6,179.7,66.8
33.2,174.0,100.6
24.4,169.7,70.4
27.0,167.6,75.9
27.8,183.4,93.7
34.6,170.5,100.6
20.7,166.8,57.7
21.8,167.5,61.4
33.2,179.0,106.6
23.3,171.6,68.8
19.0,182.8,63.6
29.7,183.3,99.9
23.9,165.0,65.2
23.8,174.4,72.4
23.5,170.4,68.4
23.2,176.2,72.2
29.7,176.3,92.5
25.4,166.1,70.3
24.8,177.8,78.4
25.2,169.6,72.6
25.1,169.2,72.1
23.4,179.5,75.6
23.3,181.0,76.6
33.2,174.4,101.2
26.6,180.2,86.7
30.6,176.7,95.7
21.7,175.2,66.9
19.7,171.2,58.0
24.5,166.1,67.6
24.3,181.7,80.4
27.3,179.9,88.6
21.5,172.0,63.7
28.7,177.2,90.4
25.6,176.0,79.6
20.5,176.6,64.0
28.0,171.1,82.1
21.2,174.1,64.5
20.0,175.4,61.6
28.9,174.6,88.2
25.6,172.4,76.1
22.1,173.1,66.4
22.8,184.2,77.6
23.0,175.3,70.7
18.7,170.9,54.9
24.3,164.4,65.7
42.3,165.1,115.4
21.8,165.1,59.5
22.6,171.2,66.4
23.4,167.9,66.0
25.0,180.3,81.3
22.4,173.8,67.7
25.3,174.9,77.6
22.4,164.4,60.6
23.2,172.2,68.8
22.4,174.5,68.3
23.5,175.1,72.3
22.3,165.6,61.4
28.0,173.1,83.9
31.4,176.6,98.0
20.7,166.8,57.7
22.4,175.8,69.3
30.4,190.0,109.9
23.2,176.5,72.3
15.7,173.4,47.4
20.4,187.2,71.6
22.7,175.3,69.9
30.3,170.9,88.5
18.2,176.3,56.8
29.5,160.7,76.3
22.8,176.6,71.4
23.3,168.9,66.6
26.1,171.6,77.0
25.3,170.7,74.0
32.5,171.9,96.1
27.4,175.9,85.0
25.5,179.8,82.5
20.7,170.8,60.6
30.0,174.5,91.4
22.9,182.2,76.2
17.2,167.7,48.5
27.8,179.8,89.9
33.1,174.1,100.4
14.3,167.9,40.5
21.7,181.2,71.3
20.3,171.7,60.1
18.1,178.2,57.5
19.3,169.6,55.8
19.8,188.9,70.7
19.0,179.0,60.9
18.3,172.9,55.0
27.5,173.7,83.1
23.4,170.3,68.1
23.8,172.7,71.2
27.1,182.7,90.5
18.9,162.5,50.0
34.2,187.6,120.6
20.4,177.0,64.1
17.5,173.9,53.2
20.1,179.7,65.1
22.1,162.6,58.5
20.7,168.8,59.0
25.7,171.9,76.2
23.7,167.1,66.2
18.9,179.2,60.7
32.0,166.1,88.3
19.6,168.2,55.7
30.2,179.3,97.3
26.9,173.1,80.7
24.3,184.2,82.6
22.9,174.9,70.1
24.2,177.4,76.2
22.7,183.2,76.4
30.9,165.5,84.7
32.8,177.1,103.1
21.1,184.9,72.4
22.7,174.3,69.0
25.7,169.8,74.3
26.3,174.4,80.2
21.0,171.5,62.0
26.2,181.4,86.3
23.7,171.5,70.0
17.2,176.4,53.8
21.4,173.3,64.4
24.4,174.6,74.5
21.3,166.9,59.5
22.6,172.6,67.4
22.2,170.1,64.5
24.6,175.0,75.6
28.6,175.2,88.0
21.3,176.3,66.4
26.7,172.1,79.2
19.9,176.1,61.9
28.1,170.4,81.6
21.1,171.9,62.6
37.9,175.1,116.4
22.4,170.9,65.5
20.7,170.0,60.1
22.4,172.3,66.7
27.9,167.1,78.1
24.9,179.5,80.4
23.8,167.7,67.1
21.8,171.2,64.1
21.4,175.1,65.7
21.5,174.6,65.7
21.5,183.7,72.6
27.9,168.5,79.4
28.8,181.3,94.8
24.0,175.4,73.9
24.6,167.6,69.3
22.7,166.7,63.2
24.2,165.4,66.4
25.1,171.1,73.5
19.7,169.7,57.0
26.1,170.1,75.8
26.4,177.2,83.0
21.0,173.8,63.7
27.8,160.2,71.5
21.6,170.1,62.6
21.4,181.6,70.7
30.0,165.3,82.2
28.0,165.3,76.6
20.4,166.0,56.4
22.5,175.8,69.7
27.1,156.2,66.2
24.6,171.5,72.4
37.0,177.9,117.1
26.6,175.5,82.0
40.8,174.4,124.3
20.6,170.4,60.0
24.0,179.1,77.2
21.5,172.5,64.0
24.2,168.8,69.2
17.4,180.3,56.6
19.2,173.2,57.7
24.9,166.0,68.7
29.6,179.6,95.5
35.1,170.5,102.2
29.8,173.8,90.2
19.2,165.6,52.9
27.5,183.2,92.6
15.4,180.2,50.3
23.9,174.4,72.8
25.2,182.5,84.0
18.2,176.0,56.6
24.6,163.1,65.5
20.1,173.7,60.9
40.6,182.6,135.6
17.1,172.1,50.7
23.1,178.7,74.0
28.3,170.3,82.1
28.4,177.7,89.7
23.9,169.9,69.0
18.8,166.7,52.5
25.1,169.5,72.4
31.8,175.0,97.6
16.7,169.5,48.2
21.1,168.5,60.1
22.8,162.6,60.4
23.4,174.9,71.8
20.2,169.4,58.0
26.4,176.8,82.6
22.0,180.7,71.9
21.4,175.4,65.9
21.1,183.2,71.0
21.4,177.1,67.4
25.1,181.2,82.6
20.9,175.1,64.2
18.2,183.2,61.2
21.3,178.4,68.1
31.3,175.0,96.1
24.1,168.9,69.0
25.1,174.3,76.3
17.8,170.3,51.8
18.1,184.8,62.1
25.3,174.7,77.3
25.2,172.1,74.8
21.3,174.0,64.5
25.7,182.2,85.6
25.3,172.7,75.6
20.6,172.7,61.6
20.7,180.7,67.7
27.3,165.5,75.0
31.7,176.9,99.4
23.0,166.1,63.6
26.2,176.7,82.1
21.8,166.3,60.3
17.6,178.1,56.1
27.8,174.3,84.6
22.2,172.9,66.4
26.6,169.5,76.6
21.0,175.9,65.2
26.6,171.2,78.2
20.7,181.2,68.1
20.4,171.8,60.5
23.6,167.9,66.8
19.4,172.0,57.5
30.5,173.7,92.2
25.8,172.2,76.8
27.5,164.1,74.3
25.7,180.3,83.7
15.2,181.5,50.2
28.3,179.8,91.6
21.6,172.8,64.7
20.5,177.0,64.5
21.8,175.5,67.4
23.4,185.7,80.7
24.5,175.3,75.3
29.6,174.4,90.3
22.9,170.1,66.3
27.2,157.8,67.8
18.0,175.3,55.4
17.8,174.5,54.4
19.5,172.5,58.3
21.2,176.8,66.3
25.7,178.9,82.3
21.7,171.8,64.3
23.6,171.2,69.3
22.6,173.2,67.9
28.0,169.1,80.1
28.8,181.1,94.5
19.9,168.2,56.3
16.1,169.5,46.4
24.7,177.3,77.8
23.1,178.2,73.6
31.6,173.8,95.5
31.4,174.2,95.4
21.1,168.3,59.9
26.0,176.7,81.3
23.1,172.9,69.2
16.6,181.5,54.9
20.9,178.5,66.9
20.9,173.7,63.2
23.8,177.5,75.1
18.0,174.8,55.0
22.5,185.3,77.5
32.8,171.4,96.5
17.7,173.7,53.7
30.5,176.5,95.1
39.1,169.3,112.3
37.2,181.2,122.2
23.2,163.3,62.0
33.2,174.6,101.3
25.7,167.0,71.7
19.3,170.9,56.5
29.0,175.8,89.7
17.4,180.6,56.8
18.1,172.2,53.7
27.7,164.6,75.2
24.2,172.2,71.8
22.8,176.3,70.9
22.5,190.4,81.9
30.1,173.6,90.8
21.0,180.4,68.6
23.4,177.5,73.8
21.6,171.8,64.0
20.1,164.8,54.8
34.8,182.5,116.2
20.0,172.1,59.3
24.7,177.9,78.3
24.4,174.6,74.5
31.1,176.6,97.0
24.3,168.5,69.2
17.4,162.6,46.2
20.1,173.6,60.8
28.4,166.3,78.7
21.9,166.2,60.6
24.7,169.7,71.2
24.7,180.3,80.6
18.6,167.6,52.5
20.4,174.1,62.1
19.0,177.0,59.6
22.1,165.4,60.5
19.2,174.7,58.8
21.9,170.1,63.5
31.9,170.8,93.2
19.6,183.8,66.3
20.3,179.4,65.4
29.2,179.5,94.4
34.5,173.0,103.4
16.3,174.1,49.6
27.1,178.3,86.4
19.0,164.2,51.3
32.3,179.4,104.0
20.2,174.8,62.0
24.3,174.0,73.8
26.6,175.7,82.3
24.6,178.5,78.6
24.1,176.4,75.1
23.2,171.6,68.5
23.9,172.5,71.3
23.2,167.4,65.2
25.2,183.3,85.0
31.5,172.0,93.4
19.0,166.8,53.0
27.6,170.7,80.5
25.3,180.3,82.3
25.9,171.5,76.4
21.6,176.1,67.1
25.4,174.3,77.2
32.3,171.6,95.4
23.8,163.9,64.1
19.0,170.5,55.5
23.2,177.0,72.9
36.2,173.1,108.6
25.1,167.5,70.6
20.3,168.0,57.4
20.3,172.5,60.5
24.3,172.0,71.9
25.6,179.7,82.8
23.3,176.5,72.6
24.9,173.2,74.7
18.5,159.1,46.9
22.8,189.9,82.3
23.2,173.5,70.0
37.4,179.2,120.4
27.5,174.5,83.9
16.0,168.9,45.8
20.8,166.9,58.1
19.3,178.4,61.7
24.1,174.1,73.2
23.6,175.9,73.2
23.4,173.0,70.3
22.4,167.5,63.1
16.1,173.7,48.8
24.0,177.1,75.4
20.1,179.1,64.5
24.5,176.8,76.7
20.5,168.5,58.3
25.7,179.1,82.5
30.9,172.4,92.0
20.7,165.6,56.9
36.3,172.4,107.9
20.4,164.1,55.1
23.4,178.6,74.8
19.9,173.9,60.4
23.0,176.0,71.5
19.7,175.5,60.9
23.2,176.5,72.5
23.7,175.4,73.0
15.1,181.4,50.0
24.3,186.0,84.2
23.8,179.7,77.1
31.7,181.7,104.9
21.4,169.2,61.5
26.0,174.3,79.1
22.9,176.1,71.2
25.8,174.4,78.7
29.6,165.8,81.4
18.1,166.6,50.3
26.4,171.3,77.6
17.0,174.2,51.6
25.6,178.8,82.0
25.2,170.9,73.7
20.3,174.1,61.7
17.0,174.5,51.8
22.6,182.1,75.0
25.7,173.9,78.0
25.4,179.0,81.4
28.2,174.1,85.6
25.0,182.6,83.6
23.8,172.3,70.8
23.4,176.4,73.0
18.6,183.8,63.0
26.5,175.0,81.3
25.3,181.7,83.8
20.5,165.5,56.3
23.1,165.9,63.6
19.7,165.3,54.1
24.2,177.4,76.2
24.7,177.9,78.3
22.0,173.8,66.5
26.9,173.7,81.4
24.0,174.1,73.0
22.4,181.3,73.8
19.6,167.2,55.0
25.1,187.0,87.8
20.3,171.4,59.8
35.7,179.9,115.8
18.1,178.5,57.9
24.3,170.8,70.9
23.7,175.8,73.4
24.2,173.2,72.6
23.5,175.8,72.9
19.2,164.2,52.0
26.0,166.7,72.3
23.4,168.8,66.9
19.3,183.5,65.2
26.8,173.1,80.4
25.2,177.6,79.7
26.3,180.4,85.8
22.7,179.1,73.0
20.7,173.6,62.4
20.3,167.2,56.8
20.1,172.7,60.0
26.0,177.0,81.6
38.8,183.5,130.7
23.6,181.0,77.4
19.1,163.5,51.2
25.0,179.1,80.5
17.3,169.8,50.1
20.3,176.3,63.3
22.1,167.7,62.4
24.3,170.7,71.0
21.9,174.9,67.1
21.3,169.9,61.7
23.0,179.6,74.4
18.7,178.3,59.6
19.0,179.1,61.2
25.8,180.1,84.0
17.4,173.1,52.4
31.0,175.9,96.0
22.9,169.6,65.9
18.6,168.9,53.2
22.4,159.0,56.7
27.9,180.8,91.4
19.4,182.4,64.7
23.2,178.1,73.6
20.4,180.6,66.8
18.5,171.4,54.4
19.8,177.8,62.6
32.2,178.1,102.2
31.5,174.9,96.6
21.5,172.6,64.2
24.5,172.8,73.3
16.6,179.1,53.4
18.4,177.2,58.0
24.4,164.6,66.3
20.1,177.0,63.1
19.7,172.2,58.5
28.0,180.4,91.3
19.8,179.2,63.9
17.9,171.3,52.6
29.4,176.2,91.3
18.0,161.8,47.2
23.3,176.9,73.1
24.2,178.3,77.0
18.5,176.7,58.0
20.9,171.6,61.6
21.9,172.0,65.0
16.3,175.7,50.5
25.5,164.6,69.3
25.2,166.9,70.2
21.7,177.8,68.8
28.1,181.0,92.3
22.1,181.6,73.0
22.3,167.5,62.7
27.1,172.4,80.6
20.2,179.2,65.1
17.7,172.9,53.1
17.6,182.5,58.9
21.4,178.0,68.0
25.7,171.1,75.4
26.6,172.2,78.9
25.3,168.1,71.6
21.3,184.4,72.5
15.3,178.5,48.9
26.2,175.5,80.7
25.5,178.3,81.3
23.2,182.0,77.0
26.2,174.8,80.1
19.6,159.5,49.9
23.7,170.7,69.2
27.6,176.8,86.4
24.7,180.3,80.4
19.8,175.4,61.2
22.3,180.7,73.0
24.2,171.2,71.0
20.0,167.9,56.5
21.9,177.5,69.0
29.9,175.1,91.8
21.8,163.9,58.6
24.7,165.9,68.0
20.8,176.7,65.2
17.7,166.6,49.4
19.7,171.9,58.3
19.4,177.1,61.0
18.7,174.9,57.4
27.3,168.9,78.0
24.4,182.4,81.5
24.4,176.4,76.1
29.7,166.9,82.9
21.0,167.0,58.6
28.6,173.0,85.6
19.1,166.4,53.1
23.9,175.2,73.5
22.8,177.2,71.8
36.0,180.2,117.1
22.6,178.5,72.3
20.9,178.0,66.3
28.6,171.5,84.3
22.6,175.4,69.6
23.9,177.6,75.4
23.5,177.0,73.7
36.8,174.1,111.7
32.3,161.5,84.4
20.1,170.5,58.6
23.4,172.8,69.9
24.9,175.1,76.4
29.8,177.8,94.5
20.1,182.5,67.1
25.8,180.3,84.1
23.2,176.5,72.5
22.1,174.5,67.5
21.9,184.8,75.1
31.0,172.4,92.3
17.1,171.5,50.4
26.3,172.6,78.6
19.6,169.9,56.6
26.0,173.7,78.5
19.5,175.7,60.2
16.3,165.1,44.7
27.4,182.8,91.7
21.9,178.6,70.0
23.1,177.2,72.8
25.3,177.7,79.9
37.3,173.3,112.2
27.9,182.4,93.0
20.0,183.3,67.2
22.5,168.8,64.2
22.0,173.1,66.1
28.8,167.9,81.2
20.5,182.9,68.9
28.2,174.5,85.9
29.4,173.9,89.0
29.6,178.0,94.1
21.9,178.3,69.8
23.5,177.3,74.1
28.0,173.6,84.5
19.2,173.4,57.8
19.8,180.1,64.4
23.9,180.4,78.1
24.8,175.8,76.9
22.0,174.9,67.4
25.1,165.9,69.1
21.8,166.9,61.0
27.9,178.2,88.8
19.9,167.7,56.2
24.2,179.1,77.9
30.2,179.1,96.9
20.1,181.1,66.1
21.2,176.6,66.2
18.6,178.2,59.2
21.3,174.0,64.5
20.8,184.6,71.2
31.5,174.8,96.5
20.1,182.0,66.9
33.7,179.2,108.5
35.0,177.8,110.8
35.1,169.6,101.0
24.7,172.3,73.6
25.1,171.9,74.2
13.8,171.6,40.7
29.0,174.8,88.8
25.3,168.6,72.0
28.4,167.0,79.4
29.4,169.7,84.7
22.9,174.3,69.6
25.3,167.9,71.4
29.2,170.8,85.2
27.1,168.2,76.9
24.4,172.3,72.6
18.7,178.5,59.9
21.7,174.0,66.0
18.9,167.2,53.0
17.0,175.3,52.3
24.6,173.3,73.9
26.0,179.6,84.0
21.1,171.9,62.5
25.2,164.0,67.8
22.8,168.3,64.7
19.8,178.8,63.3
35.2,182.1,116.9
27.1,179.7,87.8
21.7,176.0,67.4
23.1,176.0,71.6
19.3,171.6,57.1
19.0,180.9,62.4
24.3,169.8,70.2
23.0,176.0,71.4
42.7,166.3,118.3
26.4,181.7,87.4
21.5,175.4,66.3
18.2,174.9,55.8
24.7,185.1,84.8
19.0,169.2,54.4
26.8,168.4,76.2
19.2,174.3,58.6
24.2,181.1,79.5
24.2,173.0,72.5
21.7,180.8,71.1
20.2,182.6,67.6
31.0,169.3,89.0
20.8,177.2,65.5
24.9,169.2,71.4
23.9,175.8,74.0
17.1,172.1,50.8
22.7,177.0,71.3
18.6,168.8,53.0
29.4,176.9,92.1
20.8,174.8,63.6
28.6,175.9,88.6
21.3,167.2,59.6
19.4,166.7,54.1
36.1,178.7,115.3
25.7,174.3,78.1
20.7,172.9,61.9
29.1,179.1,93.4
21.5,176.1,66.7
24.8,170.4,72.2
23.3,183.1,78.4
24.1,170.1,69.8
36.3,166.0,100.3
19.6,173.6,59.3
33.0,169.7,95.1
21.0,177.4,66.3
30.7,180.9,100.6
15.0,166.9,42.0
22.0,180.4,71.9
22.7,179.9,73.7
21.7,171.6,64.0
17.1,172.6,51.1
26.2,175.8,81.0
23.4,185.3,80.5
17.9,182.0,59.6
18.7,181.1,61.4
23.3,181.3,76.8
28.2,172.4,84.0
20.5,170.9,59.9
22.9,169.6,65.9
29.6,176.3,92.2
23.8,171.4,70.0
21.5,173.1,64.7
19.6,173.1,58.9
24.7,165.1,67.4
22.8,169.1,65.3
37.1,179.6,119.7
21.3,170.7,62.3
24.0,173.4,72.3
23.5,169.9,67.9
23.5,166.3,65.1
25.1,176.7,78.5
20.4,177.3,64.2
18.9,179.6,61.2
21.0,176.4,65.6
21.5,177.0,67.6
23.6,170.5,68.8
31.6,178.1,100.4
21.6,177.2,67.9
15.6,176.9,49.0
25.2,184.7,86.2
20.0,167.0,55.9
22.0,174.1,66.7
33.8,175.8,104.7
16.3,183.5,55.0
20.5,163.3,54.8
31.8,180.4,103.8
30.6,174.6,93.5
23.4,176.3,72.9
17.0,181.1,55.9
22.8,176.9,71.5
24.2,182.1,80.5
21.2,183.6,71.8
32.0,182.8,107.2
25.5,174.4,77.6
26.8,178.5,85.7
16.2,182.6,54.3
22.8,180.3,74.4
26.9,172.5,80.1
33.6,176.6,105.1
18.1,170.2,52.7
23.2,169.6,66.9
21.6,176.8,67.8
23.1,175.8,71.7
23.5,182.6,78.5
18.1,173.2,54.3
34.5,168.2,97.7
17.7,171.4,52.0
21.6,173.6,65.1
23.1,179.3,74.4
28.6,183.3,96.4
27.3,159.0,69.2
45.9,175.0,140.7
33.6,169.2,96.3
24.2,168.1,68.5
21.5,169.1,61.7
22.4,176.0,69.6
24.9,175.4,76.7
20.6,180.5,67.3
18.8,168.7,53.6
16.6,167.2,46.5
26.4,174.1,80.1
20.8,173.0,62.4
24.7,178.4,78.7
18.8,176.4,58.7
22.3,168.6,63.6
28.5,177.8,90.2
20.3,178.8,65.1
20.0,178.0,63.6
19.7,171.0,57.8
25.1,171.1,73.5
20.8,190.7,75.7
25.3,170.8,73.9
25.2,176.6,78.8
20.5,180.2,66.8
27.2,176.5,85.0
29.3,171.2,85.9
19.4,173.9,58.7
37.1,177.9,117.7
21.4,168.9,61.2
15.5,190.1,56.2
24.1,177.3,75.9
28.6,181.5,94.4
20.6,175.5,63.5
15.3,169.7,44.3
23.1,170.7,67.5
27.2,173.6,82.2
22.0,174.9,67.6
18.9,181.1,62.1
39.7,171.6,117.0
23.0,175.2,70.9
23.8,169.7,68.7
19.6,169.9,56.7
20.3,172.7,60.7
21.9,178.1,69.6
28.9,172.8,86.3
29.0,164.1,78.2
26.2,184.1,89.1
27.3,177.6,86.4
22.4,169.2,64.3
21.8,176.0,67.8
25.3,180.3,82.4
35.5,169.8,102.4
18.5,175.1,56.8
21.5,165.0,58.8
25.9,169.2,74.3
23.8,179.4,76.7
21.6,174.1,65.6
21.3,180.5,69.7
22.6,184.0,76.8
22.4,169.6,64.7
19.1,168.2,54.3
24.4,172.7,73.0
29.6,178.8,94.8
25.6,165.7,70.4
28.2,170.5,82.1
21.3,172.8,63.8
18.5,175.0,56.9
23.2,177.5,73.3
22.3,171.6,65.8
18.8,178.7,60.1
19.2,172.3,57.0
19.0,184.5,64.9
20.4,173.6,61.6
29.1,169.1,83.3
23.1,175.0,70.9
22.1,174.8,67.7
22.3,165.0,60.9
34.2,173.0,102.6
22.5,176.4,70.3
27.3,175.6,84.3
24.7,174.5,75.4
24.1,177.2,75.9
22.5,174.6,68.7
22.6,187.2,79.4
24.2,177.4,76.3
25.1,166.2,69.4
21.1,178.4,67.3
20.7,174.4,63.1
27.6,181.5,91.0
16.0,176.5,50.0
27.2,168.2,77.1
27.4,171.1,80.5
23.4,169.3,67.2
17.7,176.9,55.5
21.4,179.4,69.1
26.1,177.1,82.1
21.6,173.8,65.3
34.3,174.7,104.9
29.0,171.6,85.5
20.9,190.8,76.4
30.0,183.1,100.8
22.7,171.7,67.0
26.9,167.9,76.0
22.8,180.2,74.2
34.4,174.3,104.8
23.1,178.6,73.9
24.9,177.1,78.3
26.6,174.3,81.0
22.2,172.1,66.0
24.3,182.6,81.3
23.1,175.1,70.9
20.3,175.1,62.3
15.5,181.7,51.2
29.7,178.8,95.0
20.2,165.2,55.3
25.5,174.1,77.3
33.4,187.9,118.1
21.9,177.2,69.0
18.2,186.5,63.6
22.8,173.6,68.8
31.0,172.8,92.8
26.4,177.0,83.0
18.1,176.5,56.5
20.5,170.8,60.0
25.9,184.1,88.0
20.2,182.9,67.7
22.5,171.6,66.4
18.6,174.9,57.2
19.6,161.5,51.2
23.7,175.2,72.8
19.5,168.3,55.5
22.7,172.4,67.6
24.4,161.1,63.4
21.1,169.1,60.6
22.0,165.8,60.6
21.7,172.0,64.3
26.6,175.3,81.9
21.5,169.9,62.3
20.1,169.9,58.3
23.2,172.3,69.1
23.0,165.9,63.5
30.0,187.2,105.4
36.3,166.2,100.3
18.1,178.1,57.6
22.6,171.2,66.5
26.4,170.2,76.6
51.2,171.3,150.3
21.9,178.8,70.3
29.4,174.7,89.8
29.2,176.8,91.4
24.9,176.3,77.7
25.3,162.6,67.1
24.6,177.0,77.1
21.3,164.3,57.6
20.6,176.9,64.7
37.7,174.4,114.9
19.8,172.8,59.4
19.0,179.3,61.2
24.3,181.7,80.3
20.7,176.6,64.8
26.5,177.0,83.2
25.3,167.5,71.2
24.1,173.8,73.0
21.8,176.4,67.9
27.2,182.2,90.5
25.1,174.0,76.0
14.5,175.8,45.1
26.0,162.3,68.7
26.5,182.8,88.7
24.1,169.7,69.5
22.5,172.5,67.0
42.9,167.2,120.1
24.1,170.8,70.4
29.5,169.6,85.0
29.3,174.5,89.5
21.2,165.6,58.3
16.2,176.4,50.7
20.2,183.3,68.0
25.4,163.9,68.3
24.4,177.5,77.1
18.9,175.2,58.1
27.2,169.2,78.1
33.5,182.7,112.0
33.6,173.5,101.3
32.3,171.3,95.0
23.2,176.1,72.2
